road,link_start,link_end,chainage_start,chainage_end,Heavy Truck,Medium Truck,Small Truck,Large Bus,Medium Bus,Micro Bus,Utility,Car,Auto Rickshaw,Motor Cycle,Bi-Cycle,Cycle Rickshaw,Cart,Motorized,Non Motorized,Total AADT,(AADT)
N8,LRP183,LRP194,184.062,194.127,6.0,199.0,242.0,175.0,296.0,60.0,35.0,58.0,732.0,730.0,83.0,119.0,0.0,2533.0,202.0,2735.0,2735.0
N8,LRP194,LRP205,194.127,205.127,9.0,549.0,397.0,594.0,640.0,516.0,99.0,158.0,555.0,971.0,1040.0,656.0,6.0,4488.0,1702.0,6190.0,6190.0
N801,LRPS,LRP006,0.0,4.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N802,LRPS,LRPS,0.0,1.48,0.0,708.0,5616.0,0.0,471.0,225.0,18.0,156.0,5262.0,3825.0,4629.0,4104.0,0.0,16281.0,8733.0,25014.0,25014.0
N802,LRPS,LRPE,1.48,4.552,0.0,236.0,1872.0,0.0,157.0,75.0,6.0,52.0,1754.0,1275.0,1543.0,1368.0,0.0,5427.0,2911.0,8338.0,8338.0
N803,LRPS,LRPS,0.0,2.45,0.0,944.0,7488.0,0.0,628.0,300.0,24.0,208.0,7016.0,5100.0,6172.0,5472.0,0.0,21708.0,11644.0,33352.0,33352.0
N803,LRPS,LRPS,2.45,4.55,0.0,236.0,1872.0,0.0,157.0,75.0,6.0,52.0,1754.0,1275.0,1543.0,1368.0,0.0,5427.0,2911.0,8338.0,8338.0
N803,LRPS,LRPE,4.55,6.13,0.0,236.0,1872.0,0.0,157.0,75.0,6.0,52.0,1754.0,1275.0,1543.0,1368.0,0.0,5427.0,2911.0,8338.0,8338.0
N804,LRPS,LRP006,0.0,5.826,243.0,2016.0,2307.0,1095.0,1323.0,408.0,174.0,357.0,3090.0,2052.0,1146.0,1101.0,0.0,13065.0,2247.0,15312.0,15312.0
N804,LRP006,LRP017,5.826,16.797,81.0,672.0,769.0,365.0,441.0,136.0,58.0,119.0,1030.0,684.0,382.0,367.0,0.0,4355.0,749.0,5104.0,5104.0
N804,LRP017,LRP026,16.797,25.348,133.0,855.0,464.0,423.0,379.0,366.0,84.0,217.0,2244.0,1759.0,277.0,491.0,0.0,6924.0,768.0,7692.0,7692.0
N804,LRP026,LRP026,25.348,29.76,133.0,855.0,464.0,423.0,379.0,366.0,84.0,217.0,2244.0,1759.0,277.0,491.0,0.0,6924.0,768.0,7692.0,7692.0
N804,LRP026,LRPE,29.76,32.063,0.0,68.0,133.0,20.0,84.0,25.0,47.0,81.0,1154.0,1032.0,516.0,1025.0,9.0,2644.0,1550.0,4194.0,4194.0
N805,LRPS,LRP005,0.0,5.02,150.0,1794.0,1350.0,1416.0,603.0,1665.0,54.0,396.0,1713.0,1773.0,342.0,456.0,0.0,10914.0,798.0,11712.0,11712.0
N805,LRP005,LRP018,5.02,18.215,50.0,598.0,450.0,472.0,201.0,555.0,18.0,132.0,571.0,591.0,114.0,152.0,0.0,3638.0,266.0,3904.0,3904.0
N805,LRP018,LRP024,18.215,24.59,50.0,598.0,450.0,472.0,201.0,555.0,18.0,132.0,571.0,591.0,114.0,152.0,0.0,3638.0,266.0,3904.0,3904.0
N805,LRP024,LRP037,24.59,37.005,50.0,598.0,450.0,472.0,201.0,555.0,18.0,132.0,571.0,591.0,114.0,152.0,0.0,3638.0,266.0,3904.0,3904.0
N805,LRP037,LRP037,37.005,37.81,33.0,759.0,533.0,172.0,124.0,224.0,119.0,191.0,960.0,615.0,471.0,584.0,0.0,3730.0,1055.0,4785.0,4785.0
N805,LRP037,LRP049,37.81,49.215,33.0,759.0,533.0,172.0,124.0,224.0,119.0,191.0,960.0,615.0,471.0,584.0,0.0,3730.0,1055.0,4785.0,4785.0
N805,LRP049,LRP060,49.215,60.305,33.0,759.0,533.0,172.0,124.0,224.0,119.0,191.0,960.0,615.0,471.0,584.0,0.0,3730.0,1055.0,4785.0,4785.0
N805,LRP060,LRP067,60.305,67.28,33.0,759.0,533.0,172.0,124.0,224.0,119.0,191.0,960.0,615.0,471.0,584.0,0.0,3730.0,1055.0,4785.0,4785.0
N805,LRP067,LRP068,67.28,67.95,33.0,759.0,533.0,172.0,124.0,224.0,119.0,191.0,960.0,615.0,471.0,584.0,0.0,3730.0,1055.0,4785.0,4785.0
N805,LRP068,LRP069,67.95,69.706,29.0,376.0,356.0,344.0,235.0,216.0,87.0,159.0,1029.0,1328.0,594.0,563.0,0.0,4159.0,1157.0,5316.0,5316.0
N805,LRP069,LRP071,69.706,72.885,29.0,376.0,356.0,344.0,235.0,216.0,87.0,159.0,1029.0,1328.0,594.0,563.0,0.0,4159.0,1157.0,5316.0,5316.0
N805,LRP071,LRP077,72.885,77.225,29.0,376.0,356.0,344.0,235.0,216.0,87.0,159.0,1029.0,1328.0,594.0,563.0,0.0,4159.0,1157.0,5316.0,5316.0
N805,LRP077,LRP079,77.225,80.062,29.0,376.0,356.0,344.0,235.0,216.0,87.0,159.0,1029.0,1328.0,594.0,563.0,0.0,4159.0,1157.0,5316.0,5316.0
N805,LRP079,LRP096,80.062,97.023,44.0,624.0,541.0,530.0,322.0,311.0,176.0,225.0,920.0,1217.0,463.0,473.0,0.0,4910.0,936.0,5846.0,5846.0
N805,LRP096,LRP099,97.023,100.523,44.0,624.0,541.0,530.0,322.0,311.0,176.0,225.0,920.0,1217.0,463.0,473.0,0.0,4910.0,936.0,5846.0,5846.0
N805,LRP099,LRP107,100.523,109.053,97.0,576.0,472.0,124.0,129.0,235.0,116.0,192.0,1201.0,856.0,558.0,683.0,0.0,3998.0,1241.0,5239.0,5239.0
N805,LRP107,LRP109,109.053,110.633,44.0,624.0,541.0,530.0,322.0,311.0,176.0,225.0,920.0,1217.0,463.0,473.0,0.0,4910.0,936.0,5846.0,5846.0
N806,LRPS,LRPS,0.0,3.64,0.0,351.0,465.0,351.0,309.0,147.0,102.0,141.0,2442.0,3276.0,1719.0,1383.0,0.0,7584.0,3102.0,10686.0,10686.0
N806,LRPS,LRP007,3.64,8.369,0.0,117.0,155.0,117.0,103.0,49.0,34.0,47.0,814.0,1092.0,573.0,461.0,0.0,2528.0,1034.0,3562.0,3562.0
N806,LRP007,LRP019,8.369,21.235,0.0,117.0,155.0,117.0,103.0,49.0,34.0,47.0,814.0,1092.0,573.0,461.0,0.0,2528.0,1034.0,3562.0,3562.0
N806,LRP019,LRP021,21.235,22.769,0.0,378.0,370.0,116.0,120.0,153.0,54.0,108.0,1688.0,1579.0,1543.0,1572.0,0.0,4566.0,3115.0,7681.0,7681.0
N806,LRP021,LRP021,22.769,24.159,0.0,378.0,370.0,116.0,120.0,153.0,54.0,108.0,1688.0,1579.0,1543.0,1572.0,0.0,4566.0,3115.0,7681.0,7681.0
N806,LRP021,LRP030,24.159,30.819,0.0,378.0,370.0,116.0,120.0,153.0,54.0,108.0,1688.0,1579.0,1543.0,1572.0,0.0,4566.0,3115.0,7681.0,7681.0
N806,LRP030,LRP041,30.819,41.322,0.0,231.0,134.0,28.0,366.0,145.0,46.0,146.0,676.0,830.0,729.0,731.0,0.0,2602.0,1460.0,4062.0,4062.0
N806,LRP041,LRP055,41.322,55.169,0.0,231.0,134.0,28.0,366.0,145.0,46.0,146.0,676.0,830.0,729.0,731.0,0.0,2602.0,1460.0,4062.0,4062.0
N808,LRPS,LRPS,0.0,5.3,69.0,2316.0,2589.0,1425.0,540.0,447.0,249.0,759.0,2322.0,1626.0,663.0,987.0,0.0,12342.0,1650.0,13992.0,13992.0
N809,LRPS,LRPS,0.0,2.77,0.0,712.0,268.0,0.0,376.0,124.0,88.0,88.0,1520.0,2384.0,1100.0,1764.0,0.0,5560.0,2864.0,8424.0,8424.0
N809,LRPS,LRP003,2.77,5.3,0.0,178.0,67.0,0.0,94.0,31.0,22.0,22.0,380.0,596.0,275.0,441.0,0.0,1390.0,716.0,2106.0,2106.0
N809,LRP003,LRP025,5.3,25.69,0.0,178.0,67.0,0.0,94.0,31.0,22.0,22.0,380.0,596.0,275.0,441.0,0.0,1390.0,716.0,2106.0,2106.0
N809,LRP025,LRP034,25.69,35.195,4.0,314.0,248.0,3.0,0.0,23.0,22.0,36.0,270.0,233.0,198.0,204.0,0.0,1153.0,402.0,1555.0,1555.0
N809,LRP034,LRP041,35.195,42.16,4.0,314.0,248.0,3.0,0.0,23.0,22.0,36.0,270.0,233.0,198.0,204.0,0.0,1153.0,402.0,1555.0,1555.0
N809,LRP041,LRP066,42.16,66.177,0.0,174.0,122.0,13.0,12.0,89.0,15.0,56.0,251.0,173.0,177.0,167.0,0.0,905.0,344.0,1249.0,1249.0
N809,LRP066,LRPE,66.177,67.815,0.0,174.0,122.0,13.0,12.0,89.0,15.0,56.0,251.0,173.0,177.0,167.0,0.0,905.0,344.0,1249.0,1249.0
R110,LRPS,LRPS,0.0,1.915,108.0,6843.0,5760.0,5007.0,5229.0,9294.0,1194.0,7182.0,7923.0,2697.0,1371.0,7338.0,24.0,51237.0,8733.0,59970.0,59970.0
R110,LRPS,LRP006,1.915,6.175,36.0,2281.0,1920.0,1669.0,1743.0,3098.0,398.0,2394.0,2641.0,899.0,457.0,2446.0,8.0,17079.0,2911.0,19990.0,19990.0
R110,LRP006,LRP006,6.175,6.3,36.0,2281.0,1920.0,1669.0,1743.0,3098.0,398.0,2394.0,2641.0,899.0,457.0,2446.0,8.0,17079.0,2911.0,19990.0,19990.0
R110,LRP006,LRP006,6.3,10.19,13.0,974.0,950.0,48.0,575.0,652.0,49.0,620.0,1452.0,346.0,80.0,1778.0,0.0,5679.0,1858.0,7537.0,7537.0
R110,LRP006,LRP006,10.19,18.926,3.0,1498.0,253.0,93.0,245.0,1815.0,217.0,494.0,2772.0,461.0,181.0,1004.0,0.0,7851.0,1185.0,9036.0,9036.0
R111,LRPS,LRP007,0.0,8.105,270.0,9324.0,3654.0,4551.0,3510.0,3717.0,2772.0,6618.0,10227.0,4788.0,663.0,4110.0,0.0,49431.0,4773.0,54204.0,54204.0
R112,LRPS,LRPE,0.0,8.508,165.0,1362.0,417.0,0.0,111.0,582.0,108.0,306.0,6804.0,939.0,744.0,5703.0,42.0,10794.0,6489.0,17283.0,17283.0
R113,LRPS,LRP006,0.0,6.953,165.0,1362.0,417.0,0.0,111.0,582.0,108.0,306.0,6804.0,939.0,744.0,5703.0,42.0,10794.0,6489.0,17283.0,17283.0
R113,LRP006,LRP011,6.953,12.119,55.0,454.0,139.0,0.0,37.0,194.0,36.0,102.0,2268.0,313.0,248.0,1901.0,14.0,3598.0,2163.0,5761.0,5761.0
R114,LRPS,LRPS,0.0,1.31,0.0,288.0,390.0,0.0,300.0,432.0,15.0,384.0,9108.0,2337.0,498.0,2238.0,0.0,13254.0,2736.0,15990.0,15990.0
R114,LRPS,LRP009,1.31,9.403,0.0,96.0,130.0,0.0,100.0,144.0,5.0,128.0,3036.0,779.0,166.0,746.0,0.0,4418.0,912.0,5330.0,5330.0
R114,LRP009,LRP027,9.403,25.92,0.0,461.0,327.0,1.0,113.0,457.0,11.0,375.0,1110.0,496.0,324.0,788.0,0.0,3351.0,1112.0,4463.0,4463.0
R114,LRP027,LRP029,25.92,54.782,0.0,461.0,327.0,1.0,113.0,457.0,11.0,375.0,1110.0,496.0,324.0,788.0,0.0,3351.0,1112.0,4463.0,4463.0
R120,LRPS,LRPS,0.0,2.2,0.0,288.0,390.0,0.0,300.0,432.0,15.0,384.0,9108.0,2337.0,498.0,2238.0,0.0,13254.0,2736.0,15990.0,15990.0
R140,LRPS,LRPS,0.0,1.23,69.0,732.0,1056.0,2184.0,1365.0,3786.0,711.0,1470.0,20793.0,5004.0,1221.0,3447.0,0.0,37170.0,4668.0,41838.0,41838.0
R140,LRPS,LRP004,1.23,4.745,23.0,244.0,352.0,728.0,455.0,1262.0,237.0,490.0,6931.0,1668.0,407.0,1149.0,0.0,12390.0,1556.0,13946.0,13946.0
R140,LRP004,LRP011,4.745,12.342,42.0,1107.0,927.0,1011.0,276.0,950.0,123.0,359.0,3764.0,586.0,266.0,343.0,11.0,9145.0,620.0,9765.0,9765.0
R140,LRP011,LRP011,12.342,13.215,42.0,1107.0,927.0,1011.0,276.0,950.0,123.0,359.0,3764.0,586.0,266.0,343.0,11.0,9145.0,620.0,9765.0,9765.0
R140,LRP011,LRP020a,13.215,20.69,14.0,1281.0,976.0,596.0,156.0,181.0,50.0,101.0,1379.0,325.0,75.0,66.0,0.0,5059.0,141.0,5200.0,5200.0
R140,LRP020a,LRP026,20.69,26.7,14.0,1281.0,976.0,596.0,156.0,181.0,50.0,101.0,1379.0,325.0,75.0,66.0,0.0,5059.0,141.0,5200.0,5200.0
R140,LRP026,LRP031,26.7,32.057,14.0,1281.0,976.0,596.0,156.0,181.0,50.0,101.0,1379.0,325.0,75.0,66.0,0.0,5059.0,141.0,5200.0,5200.0
R140,LRP031,LRP035,32.057,36.335,86.0,772.0,599.0,982.0,40.0,592.0,44.0,445.0,4638.0,740.0,443.0,690.0,0.0,8938.0,1133.0,10071.0,10071.0
R140,LRP035,LRP036,36.335,37.14,86.0,772.0,599.0,982.0,40.0,592.0,44.0,445.0,4638.0,740.0,443.0,690.0,0.0,8938.0,1133.0,10071.0,10071.0
R140,LRP036,LRP047,37.14,47.628,86.0,772.0,599.0,982.0,40.0,592.0,44.0,445.0,4638.0,740.0,443.0,690.0,0.0,8938.0,1133.0,10071.0,10071.0
R140,LRP047,LRP063,47.628,63.653,86.0,772.0,599.0,982.0,40.0,592.0,44.0,445.0,4638.0,740.0,443.0,690.0,0.0,8938.0,1133.0,10071.0,10071.0
R140,LRP063,LRP066a,63.653,66.741,86.0,772.0,599.0,982.0,40.0,592.0,44.0,445.0,4638.0,740.0,443.0,690.0,0.0,8938.0,1133.0,10071.0,10071.0
R140,LRP066a,LRP070,66.741,70.534,86.0,772.0,599.0,982.0,40.0,592.0,44.0,445.0,4638.0,740.0,443.0,690.0,0.0,8938.0,1133.0,10071.0,10071.0
R140,LRP070,LRP078,70.534,79.204,0.0,295.0,350.0,119.0,105.0,159.0,30.0,108.0,1800.0,750.0,370.0,372.0,0.0,3716.0,742.0,4458.0,4458.0
R140,LRP078,LRP087,79.204,88.75,0.0,295.0,350.0,119.0,105.0,159.0,30.0,108.0,1800.0,750.0,370.0,372.0,0.0,3716.0,742.0,4458.0,4458.0
R140,LRP087,LRP093,88.75,94.576,0.0,295.0,350.0,119.0,105.0,159.0,30.0,108.0,1800.0,750.0,370.0,372.0,0.0,3716.0,742.0,4458.0,4458.0
R140,LRP093,LRP107,94.576,107.895,0.0,295.0,350.0,119.0,105.0,159.0,30.0,108.0,1800.0,750.0,370.0,372.0,0.0,3716.0,742.0,4458.0,4458.0
R140,LRP107,LRP109,107.895,109.554,0.0,250.0,225.0,229.0,120.0,419.0,35.0,60.0,3369.0,966.0,509.0,714.0,6.0,5673.0,1229.0,6902.0,6902.0
R140,LRP109,LRP109,109.554,110.175,0.0,250.0,225.0,229.0,120.0,419.0,35.0,60.0,3369.0,966.0,509.0,714.0,6.0,5673.0,1229.0,6902.0,6902.0
R140,LRP109,LRP110,110.175,111.451,0.0,250.0,225.0,229.0,120.0,419.0,35.0,60.0,3369.0,966.0,509.0,714.0,6.0,5673.0,1229.0,6902.0,6902.0
R140,LRP110,LRP117,111.451,117.995,4.0,512.0,502.0,419.0,339.0,218.0,47.0,136.0,4649.0,535.0,135.0,194.0,4.0,7361.0,333.0,7694.0,7694.0
R140,LRP117,LRP124,117.995,125.575,4.0,512.0,502.0,419.0,339.0,218.0,47.0,136.0,4649.0,535.0,135.0,194.0,4.0,7361.0,333.0,7694.0,7694.0
R140,LRP124,LRP126,125.575,126.78,4.0,512.0,502.0,419.0,339.0,218.0,47.0,136.0,4649.0,535.0,135.0,194.0,4.0,7361.0,333.0,7694.0,7694.0
R140,LRP126,LRPE,126.78,138.63,4.0,512.0,502.0,419.0,339.0,218.0,47.0,136.0,4649.0,535.0,135.0,194.0,4.0,7361.0,333.0,7694.0,7694.0
R141,LRPS,LRPS,0.0,1.975,84.0,2790.0,1929.0,2442.0,369.0,1671.0,321.0,462.0,5148.0,1590.0,471.0,540.0,27.0,16806.0,1038.0,17844.0,17844.0
R141,LRPS,LRPS,1.978,2.28,28.0,930.0,643.0,814.0,123.0,557.0,107.0,154.0,1716.0,530.0,157.0,180.0,9.0,5602.0,346.0,5948.0,5948.0
R141,LRPS,LRPS,2.28,8.687,28.0,930.0,643.0,814.0,123.0,557.0,107.0,154.0,1716.0,530.0,157.0,180.0,9.0,5602.0,346.0,5948.0,5948.0
R141,LRPS,LRP010,8.687,10.793,28.0,930.0,643.0,814.0,123.0,557.0,107.0,154.0,1716.0,530.0,157.0,180.0,9.0,5602.0,346.0,5948.0,5948.0
R141,LRP010,LRP012,10.793,13.84,28.0,930.0,643.0,814.0,123.0,557.0,107.0,154.0,1716.0,530.0,157.0,180.0,9.0,5602.0,346.0,5948.0,5948.0
R141,LRP012,LRP012,13.84,14.868,28.0,930.0,643.0,814.0,123.0,557.0,107.0,154.0,1716.0,530.0,157.0,180.0,9.0,5602.0,346.0,5948.0,5948.0
R141,LRP012,LRP012,14.868,15.0,28.0,930.0,643.0,814.0,123.0,557.0,107.0,154.0,1716.0,530.0,157.0,180.0,9.0,5602.0,346.0,5948.0,5948.0
R141,LRP012,LRP015,15.0,15.512,28.0,930.0,643.0,814.0,123.0,557.0,107.0,154.0,1716.0,530.0,157.0,180.0,9.0,5602.0,346.0,5948.0,5948.0
R141,LRP015,LRP028,15.512,28.497,28.0,930.0,643.0,814.0,123.0,557.0,107.0,154.0,1716.0,530.0,157.0,180.0,9.0,5602.0,346.0,5948.0,5948.0
R141,LRP028,LRP037,28.497,38.225,28.0,930.0,643.0,814.0,123.0,557.0,107.0,154.0,1716.0,530.0,157.0,180.0,9.0,5602.0,346.0,5948.0,5948.0
R142,LRPS,LRP010,0.0,10.311,60.0,1974.0,1770.0,1233.0,1008.0,882.0,144.0,594.0,10626.0,1629.0,648.0,864.0,3.0,19920.0,1515.0,21435.0,21435.0
R142,LRP010,LRP010,10.311,10.733,20.0,658.0,590.0,411.0,336.0,294.0,48.0,198.0,3542.0,543.0,216.0,288.0,1.0,6640.0,505.0,7145.0,7145.0
R142,LRP010,LRP024,10.733,23.632,4.0,203.0,208.0,116.0,180.0,80.0,17.0,69.0,2279.0,281.0,71.0,94.0,0.0,3437.0,165.0,3602.0,3602.0
R142,LRP024,LRP025,23.632,25.224,4.0,203.0,208.0,116.0,180.0,80.0,17.0,69.0,2279.0,281.0,71.0,94.0,0.0,3437.0,165.0,3602.0,3602.0
R142,LRP025,LRP029,25.224,29.212,4.0,203.0,208.0,116.0,180.0,80.0,17.0,69.0,2279.0,281.0,71.0,94.0,0.0,3437.0,165.0,3602.0,3602.0
R142,LRP029,LRP034,29.212,37.72,4.0,203.0,208.0,116.0,180.0,80.0,17.0,69.0,2279.0,281.0,71.0,94.0,0.0,3437.0,165.0,3602.0,3602.0
R143,LRPS,LRP020,0.0,20.26,0.0,309.0,381.0,0.0,0.0,498.0,108.0,108.0,7392.0,1161.0,1638.0,1392.0,84.0,9957.0,3114.0,13071.0,13071.0
R144,LRPS,LRPS,0.0,3.38,0.0,537.0,534.0,0.0,0.0,183.0,81.0,105.0,6120.0,1788.0,1575.0,6957.0,3.0,9348.0,8535.0,17883.0,17883.0
R145,LRPS,LRPS,0.0,0.705,0.0,537.0,534.0,0.0,0.0,183.0,81.0,105.0,6120.0,1788.0,1575.0,6957.0,3.0,9348.0,8535.0,17883.0,17883.0
R145,LRPS,LRPE,0.705,1.4,0.0,179.0,178.0,0.0,0.0,61.0,27.0,35.0,2040.0,596.0,525.0,2319.0,1.0,3116.0,2845.0,5961.0,5961.0
R147,LRPS,LRPS,0.0,2.205,0.0,2142.0,1065.0,495.0,339.0,414.0,75.0,285.0,3900.0,672.0,186.0,0.0,0.0,9387.0,186.0,9573.0,9573.0
R151,LRPS,LRP004,0.0,4.69,0.0,2142.0,1065.0,495.0,339.0,414.0,75.0,285.0,3900.0,672.0,186.0,0.0,0.0,9387.0,186.0,9573.0,9573.0
R151,LRP004,LRP017,4.69,20.063,0.0,714.0,355.0,165.0,113.0,138.0,25.0,95.0,1300.0,224.0,62.0,0.0,0.0,3129.0,62.0,3191.0,3191.0
R151,LRP017,LRP031,20.299,31.339,0.0,163.0,84.0,0.0,37.0,122.0,0.0,31.0,319.0,109.0,37.0,53.0,0.0,865.0,90.0,955.0,955.0
R151,LRP032,LRP048,31.657,47.702,0.0,406.0,208.0,0.0,69.0,224.0,0.0,61.0,623.0,202.0,73.0,110.0,0.0,1793.0,183.0,1976.0,1976.0
R160,LRPS,LRP013,0.0,11.715,9.0,2070.0,1170.0,366.0,852.0,1620.0,795.0,1494.0,8370.0,1464.0,630.0,507.0,0.0,18210.0,1137.0,19347.0,19347.0
R160,LRP013,LRP023,11.715,22.383,3.0,690.0,390.0,122.0,284.0,540.0,265.0,498.0,2790.0,488.0,210.0,169.0,0.0,6070.0,379.0,6449.0,6449.0
R160,LRP023,LRP025,22.383,24.44,3.0,690.0,390.0,122.0,284.0,540.0,265.0,498.0,2790.0,488.0,210.0,169.0,0.0,6070.0,379.0,6449.0,6449.0
R160,LRP025,LRP043,24.44,42.77,0.0,216.0,134.0,62.0,115.0,34.0,146.0,26.0,331.0,259.0,99.0,204.0,0.0,1323.0,303.0,1626.0,1626.0
R160,LRP043,LRP058,42.77,57.521,0.0,216.0,134.0,62.0,115.0,34.0,146.0,26.0,331.0,259.0,99.0,204.0,0.0,1323.0,303.0,1626.0,1626.0
R160,LRP058,LRP071,57.521,70.915,0.0,216.0,134.0,62.0,115.0,34.0,146.0,26.0,331.0,259.0,99.0,204.0,0.0,1323.0,303.0,1626.0,1626.0
R160,LRP071,LRP087,70.915,86.74,0.0,216.0,134.0,62.0,115.0,34.0,146.0,26.0,331.0,259.0,99.0,204.0,0.0,1323.0,303.0,1626.0,1626.0
R160,LRP087,LRP090,86.74,89.912,0.0,216.0,134.0,62.0,115.0,34.0,146.0,26.0,331.0,259.0,99.0,204.0,0.0,1323.0,303.0,1626.0,1626.0
R161,LRPS,LRP015,0.0,14.971,0.0,411.0,366.0,219.0,66.0,297.0,114.0,225.0,2076.0,1563.0,612.0,318.0,0.0,5337.0,930.0,6267.0,6267.0
R161,LRP015,LRP021,14.971,19.972,0.0,137.0,122.0,73.0,22.0,99.0,38.0,75.0,692.0,521.0,204.0,106.0,0.0,1779.0,310.0,2089.0,2089.0
R161,LRP021,LRP034,19.972,32.294,0.0,137.0,122.0,73.0,22.0,99.0,38.0,75.0,692.0,521.0,204.0,106.0,0.0,1779.0,310.0,2089.0,2089.0
R161,LRP034,LRP035,32.294,35.6,0.0,137.0,122.0,73.0,22.0,99.0,38.0,75.0,692.0,521.0,204.0,106.0,0.0,1779.0,310.0,2089.0,2089.0
R161,LRP035,LRP046,35.6,49.15,0.0,137.0,122.0,73.0,22.0,99.0,38.0,75.0,692.0,521.0,204.0,106.0,0.0,1779.0,310.0,2089.0,2089.0
R161,LRP046,LRP062,49.15,61.178,0.0,137.0,122.0,73.0,22.0,99.0,38.0,75.0,692.0,521.0,204.0,106.0,0.0,1779.0,310.0,2089.0,2089.0
R162,LRPS,LRP023,0.0,23.95,0.0,519.0,240.0,15.0,183.0,165.0,1053.0,192.0,765.0,255.0,147.0,141.0,0.0,3387.0,288.0,3675.0,3675.0
R162,LRP023,LRP038,23.964,38.44,0.0,173.0,80.0,5.0,61.0,55.0,351.0,64.0,255.0,85.0,49.0,47.0,0.0,1129.0,96.0,1225.0,1225.0
R162,LRP038,LRP061,38.61,61.505,0.0,30.0,19.0,19.0,81.0,46.0,192.0,0.0,85.0,258.0,61.0,58.0,0.0,730.0,119.0,849.0,849.0
R163,LRPS,LRP008,0.0,9.149,3.0,714.0,672.0,438.0,291.0,609.0,156.0,492.0,13359.0,2514.0,708.0,1092.0,0.0,19248.0,1800.0,21048.0,21048.0
R163,LRP008,LRP015,9.149,15.753,1.0,238.0,224.0,146.0,97.0,203.0,52.0,164.0,4453.0,838.0,236.0,364.0,0.0,6416.0,600.0,7016.0,7016.0
R163,LRP015,LRP026,15.753,27.906,1.0,238.0,224.0,146.0,97.0,203.0,52.0,164.0,4453.0,838.0,236.0,364.0,0.0,6416.0,600.0,7016.0,7016.0
R163,LRP026,LRP032,27.906,33.436,1.0,238.0,224.0,146.0,97.0,203.0,52.0,164.0,4453.0,838.0,236.0,364.0,0.0,6416.0,600.0,7016.0,7016.0
R164,LRPS,LRP010,0.0,10.178,0.0,225.0,285.0,291.0,123.0,255.0,213.0,159.0,3957.0,654.0,249.0,225.0,0.0,6162.0,474.0,6636.0,6636.0
R170,LRPS,LRPS,0.0,10.46,0.0,384.0,306.0,0.0,0.0,228.0,66.0,192.0,6600.0,2178.0,3696.0,4020.0,0.0,9954.0,7716.0,17670.0,17670.0
R170,LRPS,LRPS,10.46,13.795,0.0,128.0,102.0,0.0,0.0,76.0,22.0,64.0,2200.0,726.0,1232.0,1340.0,0.0,3318.0,2572.0,5890.0,5890.0
R170,LRPS,LRP016,13.795,17.145,0.0,124.0,319.0,97.0,331.0,241.0,63.0,289.0,4314.0,550.0,119.0,147.0,0.0,6328.0,266.0,6594.0,6594.0
R170,LRP016,LRP035,17.145,34.688,0.0,124.0,319.0,97.0,331.0,241.0,63.0,289.0,4314.0,550.0,119.0,147.0,0.0,6328.0,266.0,6594.0,6594.0
R170,LRP035,LRP044,34.688,43.7,0.0,124.0,319.0,97.0,331.0,241.0,63.0,289.0,4314.0,550.0,119.0,147.0,0.0,6328.0,266.0,6594.0,6594.0
R170,LRP044,LRP057,43.7,56.901,0.0,124.0,319.0,97.0,331.0,241.0,63.0,289.0,4314.0,550.0,119.0,147.0,0.0,6328.0,266.0,6594.0,6594.0
R170,LRP057,LRP059,56.901,63.845,0.0,250.0,216.0,0.0,685.0,246.0,391.0,178.0,1164.0,267.0,148.0,1528.0,0.0,3397.0,1676.0,5073.0,5073.0
R170,LRP059,LRP059,63.845,69.14,0.0,250.0,216.0,0.0,685.0,246.0,391.0,178.0,1164.0,267.0,148.0,1528.0,0.0,3397.0,1676.0,5073.0,5073.0
R170,LRP059,LRP059,69.14,74.584,0.0,250.0,216.0,0.0,685.0,246.0,391.0,178.0,1164.0,267.0,148.0,1528.0,0.0,3397.0,1676.0,5073.0,5073.0
R171,LRPS,LRPS,0.0,10.78,0.0,186.0,246.0,0.0,39.0,336.0,153.0,108.0,2376.0,711.0,789.0,495.0,0.0,4155.0,1284.0,5439.0,5439.0
R171,LRPS,LRP013,10.78,15.872,0.0,62.0,82.0,0.0,13.0,112.0,51.0,36.0,792.0,237.0,263.0,165.0,0.0,1385.0,428.0,1813.0,1813.0
R172,LRPS,LRP004,0.0,7.955,0.0,204.0,597.0,0.0,108.0,807.0,90.0,45.0,6069.0,1167.0,213.0,594.0,0.0,9087.0,807.0,9894.0,9894.0
R172,LRP004,LRP009,7.955,10.905,0.0,68.0,199.0,0.0,36.0,269.0,30.0,15.0,2023.0,389.0,71.0,198.0,0.0,3029.0,269.0,3298.0,3298.0
R172,LRP009,LRP016,10.905,17.27,0.0,68.0,199.0,0.0,36.0,269.0,30.0,15.0,2023.0,389.0,71.0,198.0,0.0,3029.0,269.0,3298.0,3298.0
R180,LRPS,LRP002,0.0,2.687,0.0,777.0,816.0,60.0,108.0,879.0,279.0,786.0,12393.0,2193.0,1539.0,19215.0,30.0,18291.0,20784.0,39075.0,39075.0
